id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugw1_bJ3NArosOe6Le14AaABAg.8xEm123pWL58xQCLrLGRMw		2	2019-07-15 19:00:28	Frey Faust	@Tom Reid insulting people whom you disagree with is not an argument. Try civilized discourse, otherwise you seem like a 10 year old using your parent's computer.	UCcbUr9ZoiufVV6am8uEFA0Q	http://www.youtube.com/channel/UCcbUr9ZoiufVV6am8uEFA0Q	1	Ugw1_bJ3NArosOe6Le14AaABAg	Frey Faust
Ugw1_bJ3NArosOe6Le14AaABAg.8xEm123pWL58xPtQdU-JHJ		0	2019-07-15 16:06:21	Tom Reid	Frey Faust There is no uncertainty about the cause, idiot. Continuing with that line makes you a liar. Plain and simple.	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	Ugw1_bJ3NArosOe6Le14AaABAg	Frey Faust
UgwX-hj1xc9Jq2CDS9h4AaABAg	0	13	2019-07-11 05:27:51	Brian Holding	Whats with the stupid, drumming noises played over the dialogue? made it to irritating to watch! appalling editing.	UCOKOPJMBjxOUbXT1QKnDVEQ	http://www.youtube.com/channel/UCOKOPJMBjxOUbXT1QKnDVEQ	0		
Ugy_5q9h9Y5dfc4QstN4AaABAg	2	3	2019-07-11 05:26:46	UnderTow	CLIMATE CHANGE is REAL tho its not warming its COOLING, hence why they say climate change instead of global warming these days. BEWARE a MINI ICE AGE is coming within the next 5 - 20 years, look into it. PREPARE for it!	UCpDmZpcIzKRDeApr1y4kIWw	http://www.youtube.com/channel/UCpDmZpcIzKRDeApr1y4kIWw	0		
Ugy_5q9h9Y5dfc4QstN4AaABAg.8xES2bG-Zo28yE9JFG2da1		1	2019-08-04 23:14:24	Tom Reid	Tosser. Of course it's warming.	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	Ugy_5q9h9Y5dfc4QstN4AaABAg	UnderTow
Ugy_5q9h9Y5dfc4QstN4AaABAg.8xES2bG-Zo28xKM7xSS-RU		2	2019-07-13 12:30:30	mokkorista	Stop taking drugs	UCmIzZ9yeYl63t4_EmrHlRDA	http://www.youtube.com/channel/UCmIzZ9yeYl63t4_EmrHlRDA	1	Ugy_5q9h9Y5dfc4QstN4AaABAg	UnderTow
Ugy_X8sFDEQPZ48vlIZ4AaABAg	0	1	2019-07-11 03:22:49	Burgess Park	Another biased &quot;gutter press&quot; video from the BBC<br />How do you manage to retain your charter ?!?!<br />So - some reprehensible, self-serving &quot;climate scientists&quot; were exposed for manipulating data.<br />But the BBC blame the skeptics who exposed them - for mounting a &quot;smear campaign&quot;<br />This is journalism at its very lowest !	UCqG5DHLZcg-s-KvRZyXk8uA	http://www.youtube.com/channel/UCqG5DHLZcg-s-KvRZyXk8uA	0		
Ugxc26XPieK-XM6I-Ch4AaABAg	6	5	2019-07-11 01:26:47	Sasquatch	By the way - there is no such thing as settled science.	UCN4LCqKAQ8O11cLNj6RZM6A	http://www.youtube.com/channel/UCN4LCqKAQ8O11cLNj6RZM6A	0		
Ugxc26XPieK-XM6I-Ch4AaABAg.8xE0_vtdtxM8zXqf3HHIZC		0	2019-09-06 11:18:58	SHEISTER CAM	@Sasquatch FFS, why is that you anti-AGW crew can't do the genuine leg work yourselves, but always seem to have an endless supply of blatant nonsense at your finger tips. https://history.aip.org/climate/index.htm#contents http://www.pik-potsdam.de/~stefan/Publications/Book_chapters/Rahmstorf_Zedillo_2008.pdf Stop wasting everyone's time with your attempt to sound smarter than you actually are.	UCXDZuHpQhFHoXQJcekjQtlA	http://www.youtube.com/channel/UCXDZuHpQhFHoXQJcekjQtlA	1	Ugxc26XPieK-XM6I-Ch4AaABAg	Sasquatch
Ugxc26XPieK-XM6I-Ch4AaABAg.8xE0_vtdtxM8zXncoGRynx		0	2019-09-06 10:52:26	SHEISTER CAM	@Sasquatch said "By the way - there is no such thing as settled science." - Yes there is such a thing as settled science, until and if better evidence comes along to supercede the existing evidence. Your open ended statement looks intellectually dishonest. Stop wasting everyone's time with nonsense.	UCXDZuHpQhFHoXQJcekjQtlA	http://www.youtube.com/channel/UCXDZuHpQhFHoXQJcekjQtlA	1	Ugxc26XPieK-XM6I-Ch4AaABAg	Sasquatch
Ugxc26XPieK-XM6I-Ch4AaABAg.8xE0_vtdtxM8xQMoqmbRgC		1	2019-07-15 20:31:57	Sasquatch	they are accepted - until proved otherwise, just as the alkaline metal (sodium,potassium) h20 reaction was believed for hundreds of years to be a hydrogen explosion until Pavel Jungwirth, Phil Mason et.al. showed it was a coulombic reaction. Please explain the "physics" of climate change - because you can be the first person to ever do so. If man made climate change is a thing, please point me to the verified models that show, without uncertaintainty, anthropogenic effects.	UCN4LCqKAQ8O11cLNj6RZM6A	http://www.youtube.com/channel/UCN4LCqKAQ8O11cLNj6RZM6A	1	Ugxc26XPieK-XM6I-Ch4AaABAg	Sasquatch
Ugxc26XPieK-XM6I-Ch4AaABAg.8xE0_vtdtxM8xO1geEr7hR		0	2019-07-14 22:48:51	Tom Reid	There is. Settle science is called Laws e.g. the Laws of thermodynamics, and those relating to the physics of climate change.	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	Ugxc26XPieK-XM6I-Ch4AaABAg	Sasquatch
Ugxc26XPieK-XM6I-Ch4AaABAg.8xE0_vtdtxM8xIKIohhrcE		0	2019-07-12 17:36:02	Sasquatch	Evolutionary theory. Climate change has happened and always will happen and isn't understood nor predicatable or acuurately modelled, anthropogenic climate change has not been proven at all. General relativity rationalises gravitational effects but doesn't explain it. there is a reason why scientists use the word theory.	UCN4LCqKAQ8O11cLNj6RZM6A	http://www.youtube.com/channel/UCN4LCqKAQ8O11cLNj6RZM6A	1	Ugxc26XPieK-XM6I-Ch4AaABAg	Sasquatch
Ugxc26XPieK-XM6I-Ch4AaABAg.8xE0_vtdtxM8xHSiqRJfXU		2	2019-07-12 09:30:23	Denis Daly	Ya there is. Evolution is settled science, climate change, gravity. Nothing is proved for all time, however, the current theories can explain all the evidence, so these areas appear uninteresting for researchers, who move onto phenomena that they cannot understand.	UCNINd6Iw4U5pgS_QCjOn24A	http://www.youtube.com/channel/UCNINd6Iw4U5pgS_QCjOn24A	1	Ugxc26XPieK-XM6I-Ch4AaABAg	Sasquatch
Ugy3ZrqO3gcv6TM7Lpl4AaABAg	1	6	2019-07-11 01:25:25	Sasquatch	it isnt &quot;the majority of scientists&quot;! It is however &quot;The majority of Climate Scientists who receive funding to support the claim of anthropogenic climate change&quot;	UCN4LCqKAQ8O11cLNj6RZM6A	http://www.youtube.com/channel/UCN4LCqKAQ8O11cLNj6RZM6A	0		
Ugy3ZrqO3gcv6TM7Lpl4AaABAg.8xE0QrOcRhQ8xKLHPvcCGw		0	2019-07-13 12:23:04	kitemanmusic	Who earns more? Pro or anti climate-change scientists?	UC152Xhrp8DrYfem0Dw0ObaQ	http://www.youtube.com/channel/UC152Xhrp8DrYfem0Dw0ObaQ	1	Ugy3ZrqO3gcv6TM7Lpl4AaABAg	Sasquatch
UgyVtmZ1ROBM9CnkkoJ4AaABAg	0	0	2019-07-10 23:59:41	Maria	Tampering is commonplace apparently Tony Heller looks into it <a href="https://youtu.be/8tODIRhhV80">https://youtu.be/8tODIRhhV80</a>	UCHRqK79JN6-s_zRR_CwxcSA	http://www.youtube.com/channel/UCHRqK79JN6-s_zRR_CwxcSA	0		
UgykIq8981ESz4YEknt4AaABAg	5	1	2019-07-10 22:51:07	Gazza	Just a small point, there are only at most 50 years of carbon left in the earth that humans can burn as fuel according to all scientists and after that’s gone no more carbon being released from then until eternity, your all nutjobs if you can’t even understand basic science 🤪	UC5rDkzVYJvFh80oc-0XDhiA	http://www.youtube.com/channel/UC5rDkzVYJvFh80oc-0XDhiA	0		
UgykIq8981ESz4YEknt4AaABAg.8xDjlk3XY6z8xP8aYCC57X		0	2019-07-15 09:08:25	Gazza	Tom Reid I’m just glad I pissed you off cos you don’t seem to understand the climate 🤪	UC5rDkzVYJvFh80oc-0XDhiA	http://www.youtube.com/channel/UC5rDkzVYJvFh80oc-0XDhiA	1	UgykIq8981ESz4YEknt4AaABAg	Gazza
UgykIq8981ESz4YEknt4AaABAg.8xDjlk3XY6z8xO1_gfb8XG		0	2019-07-14 22:47:53	Tom Reid	Do try to post in English and write intelligibly. Cheers	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	UgykIq8981ESz4YEknt4AaABAg	Gazza
UgykIq8981ESz4YEknt4AaABAg.8xDjlk3XY6z8xFxhA9mvKu		0	2019-07-11 19:31:18	Gazza	Dan Thomas oil and coal is a resource that will run out, no plastic, tarmac, pretty much everything we use is made from it, why do you think most conflicts around the world result in the winner taking the oil, lithium, coal from the original place. More co2 comes out of one volcano everyday than a years worth of human man made co2, over 300 volcanoes on the go everyday above and below sea everyday. Climate scientists only allow the suns effect as 2% of what effects the earths temp in their modelled data, nut jobs the lot of em ⚠️	UC5rDkzVYJvFh80oc-0XDhiA	http://www.youtube.com/channel/UC5rDkzVYJvFh80oc-0XDhiA	1	UgykIq8981ESz4YEknt4AaABAg	Gazza
UgykIq8981ESz4YEknt4AaABAg.8xDjlk3XY6z8xFpqD2ZkeQ		0	2019-07-11 18:22:38	Dan Thomas	Gazza Do you understand basic science? The "burning"(oxidation) of hydrocarbons in our combustion devices is the exact same thing the earth does with it's internal combustion. When an internal combustion engine "burns" hydrocarbons it liberates/converts them, some remains in the engine as carbon, the rest comes out the tail pipe in the form of oxides, H2O, carbon, etc, etc, basic science explains the process. The same process is what happens with earths internal combustion engine, it burns hydrocarbons, and what comes out of the tail pipe/s (volcanoes, fissures, etc) lava is just one byproduct of this combustion and the thin slime coating of "oil" is just the "semi liquid hydrocarbons" that have oozed to the surface, it's bitumen, about the same structure as the creosote that will ooze out of a wood or coal stove when burning those "hydrocarbons", earths "coal stove" is a few million times bigger than any stove humans have, and it's internal combustion never goes out or does it stop producing bitumen, NEW OIL! Peak oil is a lie, the scarcity of oil is a lie, 50 years is a lie, some old oil wells/fields that have been pumped dry have been found to have "mysteriously" refilled themselves. They find new fields all the time and even with the amount of hydrocarbons humans "convert" every day, earth seems to keep up with us and produces more "hydrocarbons" faster than we can convert them.	UCW-pN5JMtbGlvoZvKOLEc-w	http://www.youtube.com/channel/UCW-pN5JMtbGlvoZvKOLEc-w	1	UgykIq8981ESz4YEknt4AaABAg	Gazza
UgykIq8981ESz4YEknt4AaABAg.8xDjlk3XY6z8xE5vEsEYtG		1	2019-07-11 02:13:23	grindupBaker	Climate scientists are using a much larger 4,000 GtC but apparently there's difficulty trusting the individual claims of inventory because countries etc. have a variety of axes to grind.	UCGcEOvg7z8aL9LvTH4QFnWA	http://www.youtube.com/channel/UCGcEOvg7z8aL9LvTH4QFnWA	1	UgykIq8981ESz4YEknt4AaABAg	Gazza
Ugwm3f7fNlmsthYQlut4AaABAg	9	1	2019-07-10 22:45:34	Gazza	The climate scientist leader of the sea level ipc panel whistleblow a month back saying that he was the only climate scientist on his panel and he told them the sea level results didn’t mach their own table of measurements, so they removed the table of results. He left it because they were reporting false information.<br />The fact is Andrew Neil interviewed the Uk head of the climitgate shambles and destroyed him live on the politics show, <a href="https://youtu.be/Dzb8FljvGGI">https://youtu.be/Dzb8FljvGGI</a> the emails show that they altered average temp on purpose to show it being hotter than it was and the actual results showed that since all gore the earth hadn’t heated for 18 years and that’s why they changed the name from global warming, to climate change ⚠️	UC5rDkzVYJvFh80oc-0XDhiA	http://www.youtube.com/channel/UC5rDkzVYJvFh80oc-0XDhiA	0		
Ugwm3f7fNlmsthYQlut4AaABAg.8xDj86jFmIk8xQ2jt6AQIU		0	2019-07-15 17:36:30	Gazza	Tom Reid funny how the bloke he interviewed admitted his lies, yep nice to see Andrew Neil in action making the nobs look like overpaid stupid non scientific decision makers 🤪	UC5rDkzVYJvFh80oc-0XDhiA	http://www.youtube.com/channel/UC5rDkzVYJvFh80oc-0XDhiA	1	Ugwm3f7fNlmsthYQlut4AaABAg	Gazza
Ugwm3f7fNlmsthYQlut4AaABAg.8xDj86jFmIk8xPtAGycBNY		0	2019-07-15 16:04:07	Tom Reid	Gazza Crap. Andrew Neil is so full of himself that he can’t begin to interview in an even-handed way.	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	Ugwm3f7fNlmsthYQlut4AaABAg	Gazza
Ugwm3f7fNlmsthYQlut4AaABAg.8xDj86jFmIk8xDuOFtBAi6		0	2019-07-11 00:23:53	Gazza	Scott Koontz I know all the measurements thanks and it’s very easy to debate people like yourself because you have no idea of what basic scientific measurement is, when your told measurements that cannot be wrong because they are after the event took place you just deny them like a child 👶🍼	UC5rDkzVYJvFh80oc-0XDhiA	http://www.youtube.com/channel/UC5rDkzVYJvFh80oc-0XDhiA	1	Ugwm3f7fNlmsthYQlut4AaABAg	Gazza
Ugwm3f7fNlmsthYQlut4AaABAg.8xDj86jFmIk8xDtrKkVqP_		0	2019-07-11 00:19:15	Gazza	Scott Koontz you are incorrect on that also, are you afraid of science or what. Sydney harbour has been measuring sea level for over 200 years and it shows a constant rise of 2.3mm a year due to land glacier melting and sea level did drop from late 2015 until late 2018 that’s nasa fact. Regarding the sea ice, if all the sea ice melted tomorrow the sea level would hardly rise ( it would only rise because of the small amount of salt in the ice ) sea ice is just like a boat it displaces it’s weight so when it melts it stays at the same level as before, it’s basic scientific fact. https://youtu.be/Dzb8FljvGGI	UC5rDkzVYJvFh80oc-0XDhiA	http://www.youtube.com/channel/UC5rDkzVYJvFh80oc-0XDhiA	1	Ugwm3f7fNlmsthYQlut4AaABAg	Gazza
Ugwm3f7fNlmsthYQlut4AaABAg.8xDj86jFmIk8xDrAtBT1y_		0	2019-07-10 23:55:51	Scott Koontz	@Gazza "sea level started dropping from late 2015 until late 2018 " Seems like your cherry pick is a bit absurd. Sea levels rising across all decades, and it's really REALLY hard to find even a 3-year span that a cherry picker could call a drop. It's a silly exercise. Now that both the Arctic and Antarctic sea ice is melting, it seems the cherry picks are getting very slim indeed.	UCwejyaTZWr5Xn84TlbKXtOg	http://www.youtube.com/channel/UCwejyaTZWr5Xn84TlbKXtOg	1	Ugwm3f7fNlmsthYQlut4AaABAg	Gazza
Ugwm3f7fNlmsthYQlut4AaABAg.8xDj86jFmIk8xDqjMdeLlY		0	2019-07-10 23:51:57	Scott Koontz	@Gazza Nice link. Your proof is amazing. My gut feelings are now more important than the actual data from world experts. Being a denier is a lot less work because you never have to look anything up or think. Thanks!	UCwejyaTZWr5Xn84TlbKXtOg	http://www.youtube.com/channel/UCwejyaTZWr5Xn84TlbKXtOg	1	Ugwm3f7fNlmsthYQlut4AaABAg	Gazza
Ugwm3f7fNlmsthYQlut4AaABAg.8xDj86jFmIk8xDqa8Ns3IK		0	2019-07-10 23:50:41	Gazza	Scott Koontz https://youtu.be/NtUqnQ9ikgA	UC5rDkzVYJvFh80oc-0XDhiA	http://www.youtube.com/channel/UC5rDkzVYJvFh80oc-0XDhiA	1	Ugwm3f7fNlmsthYQlut4AaABAg	Gazza
Ugwm3f7fNlmsthYQlut4AaABAg.8xDj86jFmIk8xDoj3-ufob		0	2019-07-10 23:34:26	Gazza	Scott Koontz so scientific measurements made during the event and collated after the event showing scientific fact is wrong according to you, but computer modelled data made before the event has happened and collated before the event is ok by you even when the computer modelled date has never been correct ever ! Your forgetting the basic principles of science, and then to refuse to debate others who are using the after the event factual data for fear of losing is just plain anti scientific because scientific measurement of after the event collated data will show that I’m correct and that you are the denier. Here’s one basic after the event measurement that you can look at now and go onto the nasa website and check instantly, sea level started dropping from late 2015 until late 2018 and during that same period Greenland’s ice increased according to nasa own studies, go look for yourself.	UC5rDkzVYJvFh80oc-0XDhiA	http://www.youtube.com/channel/UC5rDkzVYJvFh80oc-0XDhiA	1	Ugwm3f7fNlmsthYQlut4AaABAg	Gazza
Ugwm3f7fNlmsthYQlut4AaABAg.8xDj86jFmIk8xDlRGlx4Fr		0	2019-07-10 23:05:39	Scott Koontz	That's a cool denier check list.	UCwejyaTZWr5Xn84TlbKXtOg	http://www.youtube.com/channel/UCwejyaTZWr5Xn84TlbKXtOg	1	Ugwm3f7fNlmsthYQlut4AaABAg	Gazza
UgzyHPIE4LVQ78zTn394AaABAg	15	1	2019-07-10 22:38:44	Nick Breen	1. Label every scientist with an opposing view as a &#39;Septic&#39; or &#39;Denier&#39;.2. State that the matter is settled and that debate is closed.3. Point blank refuse to hold debates on any aspect of the subject.4. Only host and report news from the &#39;approved&#39; scientists.5. Declare 99.9999% of all scientists agree with you.	UCpNwpqQciIehF-7qT1I-_Pg	http://www.youtube.com/channel/UCpNwpqQciIehF-7qT1I-_Pg	0		
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xS-PwhClvC		0	2019-07-16 11:45:55	Tom Reid	METAL NERD You have failed to answer any questions with anything like an intelligent answer. Try again. For how long have we known Man is changing the climate? Good luck.	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xS-FrBT_Pm		0	2019-07-16 11:44:32	Tom Reid	METAL NERD Mate, you are so ignorant of the facts of climate change that you’re not even playing in the Sunday League. I’m in my element here as a practising Environmental Scientist.	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xS-5VVP1CD		0	2019-07-16 11:43:07	Tom Reid	METAL NERD You brain dead fool. I am so concerned because I don’t want it to come to anthropogenically heated end. What an idiot.	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xQKW-oAXbC		0	2019-07-15 20:11:45	Tom Reid	Nick Breen You idiot. I am not labeling anything or anyone who has the vaguest understanding of climate science in any way. The deniers, on the other hand, are people who do not understand the physics or the history of climate change. Do tell, how long have we known that CO2 is changing the atmosphere. I bet you do not know.	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xQI3LqlpcE		0	2019-07-15 19:50:22	Nick Breen	Thanks for providing a second proof for my theory.	UCpNwpqQciIehF-7qT1I-_Pg	http://www.youtube.com/channel/UCpNwpqQciIehF-7qT1I-_Pg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xQ3pzRNltE		0	2019-07-15 17:46:04	Tom Reid	Nick Breen You really are grossly ignorant of the status of climate science, aren’t you. Pig ignorant, in fact.	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xFeX0i_-Zo		0	2019-07-11 16:43:45	Nick Breen	I have read your last response and conclude I have won this little debate. Jibberish is all you have left.	UCpNwpqQciIehF-7qT1I-_Pg	http://www.youtube.com/channel/UCpNwpqQciIehF-7qT1I-_Pg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xFZCq9lFwZ		0	2019-07-11 15:48:34	Scott Koontz	@Nick Breen Dude, you don't know the different between a scientists, a skeptic, and a denier? Dude. What's wrong with you, Bro Dude? Your dribbled responses are all Gish Gallops, dude. Please try to keep up, Bro. You really need to look up what Heartland is, dude. And you never looked into BEST. Any all. You refuse. You close your eyes and wish it would go away. Why bro dude?	UCwejyaTZWr5Xn84TlbKXtOg	http://www.youtube.com/channel/UCwejyaTZWr5Xn84TlbKXtOg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xFVu6xm0VP		0	2019-07-11 15:19:40	Nick Breen	See, you went and put 'skeptics' into your response. And look later on you even use 'deniers'. Dude you're proving my point every time you dribble a response. Neither of those words belong in a scientific debate. Further, the money spent by governments on 'research' makes the oil industry effort look like small change. Nobody is going to rock that cash boat by publishing reports that say anything other than 'muh iceage - global warming - man made global warming - climate change. Every few years the name of it changes because the predictions got it horribly wrong, so now we are on the most generic term of them all, climate change. When has there not been climate change? Thats like saying 'variable weather' or changeable sea state. Ffs they have been paid BILLIONS, multiple BILLIONS, wheres the model that actually works?	UCpNwpqQciIehF-7qT1I-_Pg	http://www.youtube.com/channel/UCpNwpqQciIehF-7qT1I-_Pg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xFOvjcF8M-		0	2019-07-11 14:18:43	Scott Koontz	@Nick Breen If research was done by a few skeptics scientists using funding from the oil industry, and the work was completely open-sourced, I'd like to hear you say that you'd accept the results BEFORE the result are known. Would you accept those results? Remember, the scientists are on record as being total skeptics (some might call them outright deniers.) And of course none of that nasty government money that got us to the moon. Just money from oil interests. But it would be open sourced. You in?	UCwejyaTZWr5Xn84TlbKXtOg	http://www.youtube.com/channel/UCwejyaTZWr5Xn84TlbKXtOg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xFOasxJsl0		0	2019-07-11 14:15:52	Scott Koontz	@Nick Breen "1. Label every scientist with an opposing view as a 'Septic' or 'Denier'." Your arrogance that someone's opinion matters more than science is laughable. "2. State that the matter is settled and that debate is closed." Silly. Some matters are known, and hearing from deniers that CO2 is not warming the planet is a waste of time. Those deniers are arrogant, have no proof, and are wasting everyone's time. "3. Point blank refuse to hold debates on any aspect of the subject." Except that I attend debates. WHAT???? They don't exist? Then what did I attend? You mean Curry and Moore were not on stage? How can this be? "4. Only host and report news from the 'approved' scientists" Arrogant assumption. They should only host real scientists, not Watts, Monckton, Bast, Epstein, etc. Why waste time? "5. Declare 99.9999% of all scientists agree with you." Why use the wrong figure? Three separate reports found it to be 97%, although today that figure really is higher. "The debate is never over." Agreed. Is CO2 responsible for 50% of the warming? 60%? 70%? Debate away! But don't waste my time saying it's 0% or 10%. "Your arrogance that climate theories are in the bag" Why are you being so arrogant as to assume that ALL theories are a done deal? Wake up. "A paper about how the world is a sphere and not the center of the universe would have got you burned at the steak once, by your so called 'peers'" My peers are not the church. Yes, we all know about the church fighting actual science, and we don't want to see this religion of denial get in the way again. "The peers today are all paid up government funded career spin merchants..." Curry is a spin merchant? Muller? Christy? My oh my, your rabbit hole gets deeper and deeper.	UCwejyaTZWr5Xn84TlbKXtOg	http://www.youtube.com/channel/UCwejyaTZWr5Xn84TlbKXtOg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xFMllsf0S-		0	2019-07-11 13:59:53	Nick Breen	There is very little science that is fully resolved. Many things change as more research is done. The debate is never over. Your arrogance that climate theories are in the bag, you are right and there's no more debate about it is exactly what I am pointing out as bullshit science.Peer review is just that. A paper about how the world is a sphere and not the center of the universe would have got you burned at the steak once, by your so called 'peers'. The peers today are all paid up government funded career spin merchants that have not produced a model that works over five years let alone 100. They only care about the research grant money, not the actual research.	UCpNwpqQciIehF-7qT1I-_Pg	http://www.youtube.com/channel/UCpNwpqQciIehF-7qT1I-_Pg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xDqB5PEizG		1	2019-07-10 23:47:08	Scott Koontz	@Nick Breen "So you want the scientists that have careers hanging in the balance to say without bias that they are not needed?" What does that even mean? You perform the science properly, you are lauded as a good scientist. You take money from energy companies like Soon did, then make stuff up, you get called out. "You trust them to logic themselves into unemployment..." What? Ask Willie Soon how making stuff up works. He went on to work for Heartland. Not sure if you ever had a science class, but you seem to have a fundamental tax misunderstanding about how science is performed. We would all LOVE to see great peer-reviews work disprove the basics. But that's not happening. There is no "opposing view" because that's gut feelings, not science. And why hold debates with someone who has no peer-reviews work?. Should heart surgeons debate some random person because that person has an "opposite view" to heart surgery? Why debate Watts (no degree, no papers) or Monckton (literature degree, no papers) of some oil shill from Heartland? Waste of time.	UCwejyaTZWr5Xn84TlbKXtOg	http://www.youtube.com/channel/UCwejyaTZWr5Xn84TlbKXtOg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xDorb7hufx		1	2019-07-10 23:35:36	Nick Breen	So you want the scientists that have careers hanging in the balance to say without bias that they are not needed? You trust them to logic themselves into unemployment or to make it the biggest news since the 70's ice age predictions? Yes logic courses for the ignorant sounds good to me.	UCpNwpqQciIehF-7qT1I-_Pg	http://www.youtube.com/channel/UCpNwpqQciIehF-7qT1I-_Pg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgzyHPIE4LVQ78zTn394AaABAg.8xDiM80dKNe8xDlfITRBNV		1	2019-07-10 23:07:42	Scott Koontz	Or we can do what has been done: perform the science again, get the same results, note that skeptic scientists get the same results, note that "skeptic" scientists get different results and will not publish. I think we need a class on logic to get the less educated to stop thinking a few rogue "scientists" have this all figured out, and all climate scientists are wrong.	UCwejyaTZWr5Xn84TlbKXtOg	http://www.youtube.com/channel/UCwejyaTZWr5Xn84TlbKXtOg	1	UgzyHPIE4LVQ78zTn394AaABAg	Nick Breen
UgyK6kItKg4b3PQonkB4AaABAg	5	0	2019-07-10 20:51:06	redfegxalo	Using music from Zeitgeist doc and never showed any opinion from any scientists who are skeptical about man made climate change. Of which there are many.	UCKSee0JA7kQ5z0wb1puWHIg	http://www.youtube.com/channel/UCKSee0JA7kQ5z0wb1puWHIg	0		
UgyK6kItKg4b3PQonkB4AaABAg.8xDX1lGcNcM8xPt3K8DHEZ		0	2019-07-15 16:03:10	Tom Reid	redfegxalo Name them. There are very few and even fewer of them have any credibility whatsoever as the majority are in the pay of deniers.	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	UgyK6kItKg4b3PQonkB4AaABAg	redfegxalo
UgyK6kItKg4b3PQonkB4AaABAg.8xDX1lGcNcM8xDlu_1OY6m		0	2019-07-10 23:09:47	Scott Koontz	@redfegxalo If you bought into "smoking is OK for you" and are still buying into "second-hand smoke is fine for your kids" then you have read what "scientists" at Heartland have told you. Heartland now says that CO2 is not warming the planet, and Happer is one of their go-to guys. He's a "scientist."	UCwejyaTZWr5Xn84TlbKXtOg	http://www.youtube.com/channel/UCwejyaTZWr5Xn84TlbKXtOg	1	UgyK6kItKg4b3PQonkB4AaABAg	redfegxalo
